t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.7416666666666653,-0.2701317793994255,1.2940394173588698,-1.6027676708174963,-5.035501088017869,2.7755575615628914e-16,1.7110779128939864
0.7458333333333319,-0.2768029832562002,1.2729098261743654,-1.6010889256259169,-5.071101884281036,0.0,1.6341461474405827
0.7499999999999986,-0.28346716249896337,1.2516321714310534,-1.5994030182631631,-5.106637138394878,1.1102230246251565e-16,1.5588366235826236
0.7541666666666652,-0.29012428743501517,1.230206727456878,-1.59770998465243,-5.142106553802129,2.498001805406602e-16,1.4874774673443736
0.7583333333333319,-0.2967743285225362,1.2086337698037064,-1.5960098610050466,-5.1775098367612,-5.551115123125783e-17,1.4218578304522849
0.7624999999999985,-0.3034172563717577,1.1869135752355715,-1.5943026838131578,-5.2128466963523845,1.6653345369377348e-16,1.363308795988444
0.7666666666666652,-0.3100530417461017,1.1650464217168892,-1.5925884898425589,-5.2481168444837465,5.551115123125783e-17,1.3127869186827659
0.7708333333333318,-0.31668165556329203,1.143032588400653,-1.5908673161256734,-5.283319995896694,0.0,1.2709539355621837
0.7749999999999985,-0.3233030688964365,1.120872355616606,-1.5891391999546725,-5.318455868171248,1.942890293094024e-16,1.2382482581124623
0.7791666666666651,-0.32991725297508123,1.0985660048593935,-1.587404178874729,-5.353524181731011,1.6653345369377348e-16,1.2149454433612985
0.7833333333333318,-0.33652417918623706,1.076113818776694,-1.5856622906774036,-5.388524659847829,1.1102230246251565e-16,1.201205983374605
0.7874999999999984,-0.34312381907537937,1.053516081157335,-1.5839135733941558,-5.4234570286461645,2.220446049250313e-16,1.1971095202811899
0.7916666666666651,-0.34971614434742093,1.0307730769193884,-1.58215806528998,-5.458321017107173,1.6653345369377348e-16,1.2026750686191314
0.7958333333333317,-0.3563011268676591,1.007885092098253,-1.5803958048571578,-5.493116357072494,1.1102230246251565e-16,1.2178654916626315
0.7999999999999984,-0.3628787386626971,0.9848524138347207,-1.5786268308091262,-5.52784278324775,1.1102230246251565e-16,1.2425723383063214
0.804166666666665,-0.36944895192134064,0.96167533036303,-1.5768511820744566,-5.562500033205774,2.498001805406602e-16,1.2765933463890788
0.8083333333333317,-0.3760117389954696,0.9383541309989069,-1.5750688977909413,-5.597087847389549,0.0,1.3195976903821536
0.8124999999999983,-0.38256707240088533,0.9148891061275949,-1.5732800172997847,-5.631605969114873,0.0,1.3710790906746082
0.816666666666665,-0.3891149248181349,0.8912805471918751,-1.5714845801398953,-5.666054144572757,2.498001805406602e-16,1.430298429649941
0.8208333333333316,-0.39565526909331106,0.867528746680077,-1.5696826260422754,-5.700432122831544,2.7755575615628914e-16,1.496218419936294
0.8249999999999983,-0.40218807823882985,0.8436339981140821,-1.5678741949245059,-5.734739655838771,2.498001805406602e-16,1.5674340499484392
0.8291666666666649,-0.40871332543418537,0.8195965960373206,-1.5660593268853236,-5.7689764984227585,2.498001805406602e-16,1.6421039981150582
0.8333333333333316,-0.4152309840266824,0.7954168360027625,-1.5642380621992884,-5.803142408293944,1.1102230246251565e-16,1.7178899256322278
0.8374999999999982,-0.42174102753214715,0.7710950145609043,-1.5624104413115363,-5.837237146045954,3.608224830031759e-16,1.7919124381844191
0.8416666666666649,-0.4282434296356164,0.7466314292477526,-1.560576504832618,-5.871260475156425,2.498001805406602e-16,1.860734388447837
0.8458333333333315,-0.43473816419200567,0.7220263785728044,-1.5587362935334186,-5.905212161987562,1.942890293094024e-16,1.9195090771192185
0.8499999999999982,-0.44122520522675635,0.6972801620070275,-1.5568898483401583,-5.939091975786458,3.608224830031759e-16,1.9594931329665823
0.8541666666666649,-0.44770452693646245,0.6723930799708393,-1.5550372103294698,-5.9728996886851595,3.0531133177191805e-16,1.9844376234826422
0.8583333333333315,-0.45417610368947725,0.6473654338220873,-1.553178420723551,-6.0066350757004825,3.3306690738754696e-16,1.996945753042183
0.8624999999999982,-0.46063991002649973,0.6221975258440307,-1.551313520885392,-6.040297914733595,3.3306690738754696e-16,1.9999508192385966
0.8666666666666648,-0.4670959206611417,0.596889659233325,-1.549442552314074,-6.073887986569355,3.608224830031759e-16,1.996158630124811
